ID	Name	GPR	LB	UB	Equation	Subsystem
R_ENZRXN3EM_1528	4'-phosphopantothenoylcysteine decarboxylase	( PFLU5983 )	0.0	1000.0	M_r1425 <=> M_r843 + M_r1353	
R_ENZRXN3EM_655	putative 6-phosphogluconate dehydrogenase, decarboxylating	( PFLU2691 )	0.0	1000.0	M_r1301 + M_r691 <=> M_r843 + M_r964 + M_r1077 + M_r1303	
R_ENZRXN3EM_323	glucose-6-phosphate isomerase	( PFLU5243 )	-1000.0	1000.0	M_r1091 <=> M_r1013	
R_ENZRXN3EM_1299__ENZRXN3EM_25_ENZRXN3EM_571	putative transketolase__transketolase _transketolase	( PFLU3599 ) or ( PFLU5707 ) or ( PFLU3724 )	-1000.0	1000.0	M_r987 + M_r901 <=> M_r919 + M_r1013	
R_ENZRXN3EM_131_ENZRXN3EM_771	putative transaldolase B__transaldolase B	( PFLU3732 ) or ( PFLU1585 )	-1000.0	1000.0	M_r919 + M_r965 <=> M_r1013 + M_r901	
R_ENZRXN3EM_1298__ENZRXN3EM_250__ENZRXN3EM_570	putative transketolase__transketolase _transketolase	( PFLU3599 ) or ( PFLU5707 ) or ( PFLU3724 )	-1000.0	1000.0	M_r963 + M_r987 <=> M_r919 + M_r965	
R_ENZRXN3EM_232	ribose-5-phosphate isomerase A	( PFLU5824 )	-1000.0	1000.0	M_r963 <=> M_r964	
R_ENZRXN3EM_278	ribulose-phosphate 3-epimerase	( PFLU5563 )	-1000.0	1000.0	M_r964 <=> M_r987	
R_ENZRXN3EM_918__ENZRXN3EM_869	D-alanine--D-alanine ligase A__D-alanine--D-alanine ligase B	( PFLU0706 ) or ( PFLU0949 )	0.0	1000.0	M_r787 + 2.0 M_r879 <=> M_r882 + M_r1364 + M_r745	
R_MVRXN_68	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase	( PFLU0943 )	0.0	1000.0	M_r787 + M_r882 + M_r428 <=> M_r1077 + M_r1364 + M_r362 + M_r745	
R_MVRXN_67	undecaprenyl-diphosphatase	( PFLU2809 )	0.0	1000.0	M_r1082 + M_r431 <=> M_r435 + M_r1077 + M_r1364	
R_MVRXN_64	Peptidoglycan subunit synthesis P.putida KT2440	( PFLU5223 )	0.0	1000.0	M_r361 <=> M_r348 + M_r1077 + M_r431	
R_MVRXN_66	UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	( PFLU0947 )	0.0	1000.0	M_r363 + M_r420 <=> M_r1529 + M_r1077 + M_r361	
R_ENZRXN3EM_876	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase	( PFLU0942 )	0.0	1000.0	M_r787 + M_r424 + M_r1243 <=> M_r1364 + M_r745 + M_r428	
R_MVRXN_63	phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)	( PFLU0944 )	0.0	1000.0	M_r435 + M_r362 <=> M_r363 + M_r429	
R_ENZRXN3EM_282	indole-3-glycerol phosphate synthase	( PFLU5558 )	0.0	1000.0	M_r1003 <=> M_r1082 + M_r1119 + M_r843	
R_ENZRXN3EM_307__ENZRXN3EM_923__ENZRXN3EM_1354	3-dehydroquinate dehydratase__3-dehydroquinate dehydratase__putative dehydroquinate dehydratase	( PFLU5364 ) or ( PFLU0619 ) or ( PFLU4274 )	-1000.0	1000.0	M_r587 <=> M_r1082 + M_r588	
R_ENZRXN3EM_959	3-dehydroquinate synthase	( PFLU0412 )	0.0	1000.0	M_r591 <=> M_r587 + M_r1364	
R_ENZRXN3EM_459	chorismate synthase	( PFLU4338 )	0.0	1000.0	M_r663 <=> M_r1364 + M_r827	
R_ENZRXN3EM_281	anthranilate phosphoribosyltransferase (ec 2.4.2.18)	( PFLU5559 )	0.0	1000.0	M_r676 + M_r780 <=> M_r942 + M_r1273	
R_ENZRXN3EM_1058	putative tryptophanyl-tRNA synthetase	( PFLU0834 )	0.0	1000.0	M_r787 + M_r1217 + M_r1513 <=> M_r942 + M_r82 + M_r773	
R_ENZRXN3EM_279__ENZRXN3EM_804	anthranilate synthase__anthranilate synthase	( PFLU5561 and PFLU5560 ) or ( PFLU1385 and PFLU1384 )	0.0	1000.0	M_r1181 + M_r827 <=> M_r1416 + M_r1176 + M_r780	
R_ENZRXN3EM_46	AroQ (periplasmic) chorismate mutase precursor	( PFLU0346 )	0.0	1000.0	M_r827 <=> M_r1395	
R_ENZRXN3EM_1001	tryptophan synthase	( PFLU0036 and PFLU0035 )	0.0	1000.0	M_r1213 + M_r1115 <=> M_r1082 + M_r1217	
R_ENZRXN3EM_1002	tryptophan synthase	( PFLU0036 and PFLU0035 )	-1000.0	1000.0	M_r1119 + M_r1213 <=> M_r1082 + M_r919 + M_r1217	
R_ENZRXN3EM_1683	tryptophan synthase, alpha half-reaction	( PFLU0036 and PFLU0035 )	-1000.0	1000.0	M_r1119 <=> M_r919 + M_r1115	
R_ENZRXN3EM_83	TyrAc+AroF; bifunctional protein (prephenate dehydrogenase + 3-phosphoshikimate 1-carboxyvinyltransferase)	( PFLU1647 )	0.0	1000.0	M_r1163 + M_r1299 <=> M_r1218 + M_r843 + M_r1077 + M_r1300	
R_ENZRXN3EM_284	tyrosyl-tRNA synthetase	( PFLU5544 )	0.0	1000.0	M_r1218 + M_r787 + M_r1514 <=> M_r83 + M_r942 + M_r773	
R_ENZRXN3EM_478	putative N-(5'-phosphoribosyl)anthranilate isomerase	( PFLU4188 )	-1000.0	1000.0	M_r1273 <=> M_r1003	
R_ENZRXN3EM_1237__ENZRXN3EM_614	putative phenylacetaldehyde dehydrogenase__putative phenylacetaldehyde dehydrogenase	( PFLU3097 ) or ( PFLU3086 )	-1000.0	1000.0	M_r1082 + M_r1360 + M_r1299 <=> M_r1361 + M_r1077 + M_r1300	
R_ENZRXN3EM_496__ENZRXN3EM_798	putative alcohol dehydrogenase__probable alcohol dehydrogenase	( PFLU4115 ) or ( PFLU1412 )	-1000.0	1000.0	M_r1360 + M_r1077 + M_r1300 <=> M_r573 + M_r1299	
R_ENZRXN3EM_1067__ENZRXN3EM_470__ENZRXN3EM_79	putative histidinol-phosphate aminotransferase__aromatic-amino-acid aminotransferase__aminotransferase	( PFLU0897 ) or ( PFLU4209 ) or ( PFLU4460 )	-1000.0	1000.0	M_r1363 + M_r1176 <=> M_r1210 + M_r1313	
R_ENZRXN3EM_700__ENZRXN3EM_752__ENZRXN3EM_753	phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive__phospho-2-dehydro-3-deoxyheptonate aldolase__phospho-2-dehydro-3-deoxyheptonate aldolase	( PFLU2184 ) or ( PFLU1723 ) or ( PFLU1704 )	0.0	1000.0	M_r1082 + M_r1367 + M_r901 <=> M_r1364 + M_r591	
R_ENZRXN3EM_84	TyrAc+AroF; bifunctional protein (prephenate dehydrogenase + 3-phosphoshikimate 1-carboxyvinyltransferase)	( PFLU1647 )	0.0	1000.0	M_r1395 + M_r1299 <=> M_r1381 + M_r843 + M_r1077 + M_r1300	
R_ENZRXN3EM_760__ENZRXN3EM_783	chorismate mutase/prephenate dehydratase__cyclohexadienyl dehydratase precursor	( PFLU1645 ) or ( PFLU1513 )	0.0	1000.0	M_r1395 <=> M_r1082 + M_r843 + M_r1363	
R_ENZRXN3EM_960	shikimate kinase I	( PFLU0411 )	0.0	1000.0	M_r787 + M_r1443 <=> M_r1444 + M_r745	
R_ENZRXN3EM_1006__ENZRXN3EM_306	shikimate dehydrogenase__shikimate dehydrogenase	( PFLU0024 ) or ( PFLU5365 )	-1000.0	1000.0	M_r1301 + M_r1443 <=> M_r588 + M_r1077 + M_r1303	
R_ENZRXN3EM_647__ENZRXN3EM_85	putative 3-phosphoshikimate 1-carboxyvinyltransferase__TyrAc+AroF; bifunctional protein (prephenate dehydrogenase + 3-phosphoshikimate 1-carboxyvinyltransferase)	( PFLU2774 ) or ( PFLU1647 )	-1000.0	1000.0	M_r1367 + M_r1444 <=> M_r663 + M_r1364	
R_ENZRXN3EM_488	phenylalanyl-tRNA synthetase	( PFLU4144 and PFLU4143 )	0.0	1000.0	M_r787 + M_r1508 + M_r1210 <=> M_r942 + M_r76 + M_r773	
R_MVRXN_69	protoporphyrinogen oxidase (aerobic)		0.0	1000.0	1.5 M_r1330 + M_r1403 <=> 3.0 M_r1082 + M_r1402	
R_ENZRXN3EM_223__ENZRXN3EM_709	delta-aminolevulinic acid dehydratase__delta-aminolevulinic acid dehydratase	( PFLU5913 ) or ( PFLU2147 )	0.0	1000.0	2.0 M_r656 <=> 2.0 M_r1082 + M_r1383	
R_ENZRXN3EM_1507	cob(II)yrinate a,c-diamide reductase	( PFLU4489 )	0.0	1000.0	2.0 M_r848 + M_r1005 <=> M_r1006 + 2.0 M_r846	
R_ENZRXN3EM_221	porphobilinogen deaminase	( PFLU5934 )	0.0	1000.0	M_r1082 + 4.0 M_r1383 <=> 4.0 M_r771 + M_r1106	
R_ENZRXN3EM_1377	cobalamin (5'-phosphate) synthase	( PFLU4481 )	0.0	1000.0	M_r413 + M_r740 <=> M_r851 + M_r1068	
R_ENZRXN3EM_45	CobP; (possibly bifunctional) cobalamin biosynthesis protein	( PFLU4484 )	0.0	1000.0	M_r741 + M_r1070 <=> M_r942 + M_r740	
R_ENZRXN3EM_1379	putative cobyric acid synthase protein	( PFLU4486 )	0.0	1000.0	4.0 M_r1082 + 4.0 M_r1181 + 4.0 M_r787 + M_r743 <=> M_r742 + 4.0 M_r1176 + 4.0 M_r1364 + 4.0 M_r745	
R_ENZRXN3EM_48	CobC; alpha-ribazole-5'-phosphate phosphatase	( PFLU4482 )	0.0	1000.0	M_r521 + M_r1082 <=> M_r413 + M_r1364	
R_ENZRXN3EM_36	CobD; cobalamin biosynthesis protein	( PFLU4488 )	0.0	1000.0	M_r742 + M_r787 + M_r836 <=> M_r741 + M_r1364 + M_r745	
R_ENZRXN3EM_449	putative cob(I)yrinic acid a,c-diamide adenosyltransferase	( PFLU4491 )	-1000.0	1000.0	M_r1082 + M_r787 + M_r845 <=> M_r851 + M_r1384	
R_ENZRXN3EM_1196__ENZRXN3EM_1475	putative magnesium chelatase protein__putative magnesium chelatase protein	( PFLU2671 ) or ( PFLU5956 )	0.0	1000.0	M_r1082 + M_r787 + M_r1254 + M_r1402 <=> 2.0 M_r1077 + M_r1364 + M_r1256 + M_r745	
R_ENZRXN3EM_450	putative cob(I)yrinic acid a,c-diamide adenosyltransferase	( PFLU4491 )	-1000.0	1000.0	M_r1082 + M_r787 + M_r846 <=> M_r743 + M_r1384	
R_ENZRXN3EM_1300__ENZRXN3EM_1383	putative oxygen-independent coproporphyrinogen III oxidase__oxygen-independent coproporphyrinogen III oxidase	( PFLU3619 ) or ( PFLU4568 )	0.0	1000.0	M_r854 + 2.0 M_r1436 <=> 2.0 M_r843 + 2.0 M_r662 + 2.0 M_r1206 + M_r1403	
R_ENZRXN3EM_1007	coproporphyrinogen III oxidase, aerobic	( PFLU0023 )	0.0	1000.0	M_r854 + 2.0 M_r1077 + M_r1330 <=> 2.0 M_r1082 + 2.0 M_r843 + M_r1403	
R_ENZRXN3EM_912	ferrochelatase	( PFLU0756 )	0.0	1000.0	M_r1004 + M_r1402 <=> 2.0 M_r1077 + M_r1399	
R_ENZRXN3EM_1580	Dimethylbenzimidazole synhtase	( PFLU4489 )	-1000.0	1000.0	M_r1330 + M_r1006 <=> M_r1082 + M_r939 + M_r901	
R_ENZRXN3EM_304	glutamate-1-semialdehyde 2,1-aminomutase	( PFLU5401 )	0.0	1000.0	M_r1048 <=> M_r656	
R_ENZRXN3EM_1380	cobyrinic acid A,C-diamide synthase	( PFLU4490 )	0.0	1000.0	2.0 M_r1082 + 2.0 M_r1181 + 2.0 M_r787 + M_r1104 <=> 2.0 M_r1176 + 2.0 M_r1364 + 2.0 M_r745 + M_r1105	
R_ENZRXN3EM_72	CobN - cobalamin cobalt insertion complex	( PFLU2670 and PFLU2671 and PFLU2672 )	0.0	1000.0	M_r1082 + M_r787 + M_r844 + M_r1105 <=> 2.0 M_r1077 + M_r848 + M_r1364 + M_r745	
R_ENZRXN3EM_222	uroporphyrinogen-III synthase	( PFLU5933 )	0.0	1000.0	M_r1106 <=> M_r1082 + M_r445	
R_ENZRXN3EM_914	glutamyl-tRNA reductase	( PFLU0737 )	0.0	1000.0	M_r70 + M_r1077 + M_r1303 <=> M_r1301 + M_r1048 + M_r1500	
R_ENZRXN3EM_5330__ENZRXN3EM_5332	precorrin-2 dehydrogenase__precorrin-2 dehydrogenase	( PFLU3796 ) or ( PFLU4611 )	0.0	1000.0	M_r1299 + M_r1386 <=> M_r1077 + M_r1300 + M_r1448	
R_ENZRXN3EM_928	precorrin-2 C(20)-methyltransferase	( PFLU0606 )	0.0	1000.0	M_r1386 + M_r1436 <=> M_r1387 + M_r1434	
R_ENZRXN3EM_54	CobG; cobalamin biosynthesis protein	( PFLU0604 )	0.0	1000.0	M_r1077 + M_r1330 + M_r1387 + M_r1300 <=> M_r1082 + M_r1299 + M_r1388	
R_ENZRXN3EM_1514	precorrin-3B (C17)-methyltransferase	( PFLU0607 )	0.0	1000.0	M_r1388 + M_r1436 <=> M_r1389 + M_r1434	
R_ENZRXN3EM_678	precorrin-6A synthase	( PFLU2445 )	0.0	1000.0	M_r1082 + M_r1391 + M_r1436 <=> M_r1392 + M_r717 + M_r1434	
R_ENZRXN3EM_931	precorrin-6A reductase	( PFLU0602 )	0.0	1000.0	M_r1392 + M_r1077 + M_r1303 <=> M_r1393 + M_r1301	
R_ENZRXN3EM_930	precorrin-6Y C(5,15)-methyltransferase [decarboxylating]	( PFLU0603 )	0.0	1000.0	M_r1393 + 2.0 M_r1436 <=> M_r843 + M_r1394 + 2.0 M_r1434	
R_ENZRXN3EM_929	precorrin-8X methylmutase	( PFLU0605 )	0.0	1000.0	M_r1394 <=> M_r1104	
R_ENZRXN3EM_1028	putative protoheme IX farnesyltransferase	( PFLU0066 )	0.0	1000.0	M_r1082 + M_r1492 + M_r1399 <=> M_r942 + M_r1086	
R_ENZRXN3EM_1679__ENZRXN3EM_1681	uroporphyrin III C-methyltransferase__uroporphyrin III C-methyltransferase	( PFLU3796 ) or ( PFLU4611 )	-1000.0	1000.0	M_r1385 + M_r1436 <=> M_r1386 + M_r1434	
R_ENZRXN3EM_660	precorrin-4 C11-methyltransferase	( PFLU2665 )	0.0	1000.0	M_r1389 + M_r1436 <=> M_r1391 + M_r1434	
R_ENZRXN3EM_5326__ENZRXN3EM_5328	sirohydrochlorin ferrochelatase__sirohydrochlorin ferrochelatase	( PFLU3796 ) or ( PFLU4611 )	0.0	1000.0	M_r1004 + M_r1448 <=> 2.0 M_r1077 + M_r1447	
R_ENZRXN3EM_432__ENZRXN3EM_565__ENZRXN3EM_1472	putative uroporphyrin-III c-methyltransferase__siroheme synthase__putative uroporphyrin-III C-methyltransferase	( PFLU4611 ) or ( PFLU3796 ) or ( PFLU5932 )	0.0	1000.0	M_r445 + M_r1436 <=> M_r1385 + M_r1434	
R_ENZRXN3EM_956	uroporphyrinogen decarboxylase	( PFLU0416 )	0.0	1000.0	M_r445 <=> 4.0 M_r843 + M_r854	
R_ENZRXN3EM_109__ENZRXN3EM_94	methylaconitase__methylaconitase	( PFLU4630 ) or ( PFLU4629 )	0.0	1000.0	M_r532 <=> M_r1082 + M_r522	
R_ENZRXN3EM_116__ENZRXN3EM_129	methylaconitase__methylaconitase	( PFLU4629 ) or ( PFLU4630 )	-1000.0	1000.0	M_r1251 <=> M_r1082 + M_r522	
R_ENZRXN3EM_1557	2-methylisocitrate lyase	( PFLU4632 )	-1000.0	1000.0	M_r1251 <=> M_r1416 + M_r1456	
R_ENZRXN3EM_427	2-methylcitrate synthase	( PFLU4631 )	0.0	1000.0	M_r1082 + M_r1397 + M_r1349 <=> M_r532 + M_r850	
R_ENZRXN3EM_1166__ENZRXN3EM_1251	putative acetyl-CoA synthetase__acetyl-CoA synthetase	( PFLU2290 ) or ( PFLU3213 )	0.0	1000.0	M_r787 + M_r1396 + M_r850 <=> M_r942 + M_r773 + M_r1397	
R_ENZRXN3EM__ENZRXN3EM_276	NudH / YgdP; dinucleoside pentaphosphate hydrolase__bis(5'-nucleosyl)-tetraphosphatase, symmetrical	( PFLU5820 ) or ( PFLU5580 )	-1000.0	1000.0	M_r1082 + M_r650 <=> 2.0 M_r745	
R_ENZRXN3EM_1568	phosphoribosylaminoimidazole carboxylase atpase subunit	( PFLU6054 )	0.0	1000.0	M_r787 + M_r655 + M_r1085 <=> M_r1281 + M_r1364 + M_r745	
R_ENZRXN3EM_927	phosphoribosylamine--glycine ligase	( PFLU0611 )	0.0	1000.0	M_r675 + M_r1060 + M_r787 <=> M_r678 + M_r1364 + M_r745	
R_ENZRXN3EM_440	adenine phosphoribosyltransferase	( PFLU4571 )	0.0	1000.0	M_r676 + M_r734 <=> M_r942 + M_r773	
R_ENZRXN3EM_1068__ENZRXN3EM_1477	putative hypoxanthine-guanine phosphoribosyltransferase__xanthine phosphoribosyltransferase	( PFLU0900 ) or ( PFLU5962 )	0.0	1000.0	M_r1071 + M_r676 <=> M_r942 + M_r1068	
R_ENZRXN3EM_1341	amidophosphoribosyltransferase	( PFLU4183 )	0.0	1000.0	M_r1082 + M_r1181 + M_r676 <=> M_r675 + M_r942 + M_r1176	
R_ENZRXN3EM_1478	xanthine phosphoribosyltransferase	( PFLU5962 )	0.0	1000.0	M_r676 + M_r450 <=> M_r942 + M_r453	
R_ENZRXN3EM_557	adenylosuccinate lyase	( PFLU3813 )	-1000.0	1000.0	M_r677 <=> M_r753 + M_r1016	
R_ENZRXN3EM_34	PurT; phosphoribosylglycinamide formyltransferase 2	( PFLU5017 )	0.0	1000.0	M_r1009 + M_r787 + M_r678 <=> M_r1364 + M_r679 + M_r745	
R_ENZRXN3EM_1055	putative adenosine deaminase	( PFLU0667 )	0.0	1000.0	M_r1082 + M_r735 <=> M_r771 + M_r1120	
R_ENZRXN3EM_558	adenylosuccinate lyase	( PFLU3813 )	-1000.0	1000.0	M_r744 <=> M_r773 + M_r1016	
R_ENZRXN3EM_1574	AICAR transformylase	( PFLU0612 )	-1000.0	1000.0	M_r753 + M_r1274 <=> M_r1472 + M_r1373	
R_ENZRXN3EM_1572	GMP synthetase	( PFLU5043 )	0.0	1000.0	M_r787 + M_r771 + M_r453 <=> M_r942 + M_r773 + M_r1068	
R_ENZRXN3EM_838	adenylate kinase	( PFLU1240 )	-1000.0	1000.0	M_r787 + M_r773 <=> 2.0 M_r745	
R_MVRXN_235	5'-nucleotidase (AMP)	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r773 <=> M_r1364 + M_r735	
R_ENZRXN3EM_305	AMP nucleosidase	( PFLU5396 )	0.0	1000.0	M_r1082 + M_r773 <=> M_r963 + M_r734	
R_ENZRXN3EM_785	phosphoribosylaminoimidazole-succinocarboxamide synthase	( PFLU1480 )	0.0	1000.0	M_r631 + M_r787 + M_r1165 <=> M_r677 + M_r1364 + M_r745	
R_ENZRXN3EM_363	phosphoribosylformylglycinamidine synthase	( PFLU5034 )	0.0	1000.0	M_r1082 + M_r1181 + M_r787 + M_r679 <=> M_r1176 + M_r1364 + M_r680 + M_r745	
R_ENZRXN3EM_1381	putative phosphoribosylaminoimidazole synthetase	( PFLU4499 )	0.0	1000.0	M_r787 + M_r680 <=> M_r655 + M_r1364 + M_r745	
R_MVRXN_241	deoxyadenylate kinase	( PFLU1240 )	-1000.0	1000.0	M_r787 + M_r42 <=> M_r745 + M_r878	
R_MVRXN_240	deoxyguanylate kinase (dGMP:ATP)	( PFLU5993 )	-1000.0	1000.0	M_r787 + M_r41 <=> M_r909 + M_r745	
R_ENZRXN3EM_446	GTP pyrophosphokinase	( PFLU4505 )	0.0	1000.0	M_r787 + M_r1021 <=> M_r1074 + M_r773	
R_ENZRXN3EM_44	CyaA; probable adenylate cyclase	( PFLU5940 )	0.0	1000.0	M_r787 <=> M_r864 + M_r942	
R_ENZRXN3EM_347	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r878 <=> M_r886 + M_r745	
R_MVRXN_234	5'-nucleotidase (dAMP)	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r42 <=> M_r895 + M_r1364	
R_ENZRXN3EM_1054	putative adenosine deaminase	( PFLU0667 )	0.0	1000.0	M_r1082 + M_r895 <=> M_r897 + M_r771	
R_ENZRXN3EM_349	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r909 <=> M_r920 + M_r745	
R_MVRXN_233	5'-nucleotidase (dGMP)	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r41 <=> M_r896 + M_r1364	
R_ENZRXN3EM_300__ENZRXN3EM_724	inorganic pyrophosphatase__inorganic pyrophosphatase	( PFLU5448 ) or ( PFLU1902 )	0.0	1000.0	M_r1082 + M_r942 <=> 2.0 M_r1364	
R_ENZRXN3EM_352	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r1021 <=> M_r1070 + M_r745	
R_ENZRXN3EM_200	guanylate kinase	( PFLU5993 )	-1000.0	1000.0	M_r787 + M_r1068 <=> M_r1021 + M_r745	
R_ENZRXN3EM_1567	HAD8	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r1068 <=> M_r1072 + M_r1364	
R_ENZRXN3EM_447	GTP pyrophosphokinase	( PFLU4505 )	0.0	1000.0	M_r1070 + M_r787 <=> M_r1073 + M_r773	
R_ENZRXN3EM_434	guanine deaminase	( PFLU4595 )	-1000.0	1000.0	M_r1071 + M_r1082 <=> M_r771 + M_r450	
R_MVRXN_238	nucleoside hydrolase	( PFLU4154 )	0.0	1000.0	M_r1082 + M_r1072 <=> M_r1071 + M_r459	
R_ENZRXN3EM_1564	guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	( PFLU5911 )	-1000.0	1000.0	M_r1082 + M_r1073 <=> M_r1074 + M_r1364	
R_ENZRXN3EM_198	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	( PFLU5995 )	0.0	1000.0	M_r1082 + M_r1074 <=> M_r942 + M_r1021	
R_ENZRXN3EM_436	putative xanthine dehydrogenase	( PFLU4592 )	0.0	1000.0	M_r1082 + M_r1110 + M_r1299 <=> M_r1077 + M_r450 + M_r1300	
R_MVRXN_239	Inosine hydrolase	( PFLU4154 )	0.0	1000.0	M_r1082 + M_r1120 <=> M_r1110 + M_r459	
R_ENZRXN3EM_926	bifunctional purine biosynthesis protein PurH	( PFLU0612 )	-1000.0	1000.0	M_r1082 + M_r1121 <=> M_r1373	
R_ENZRXN3EM_1569	HAD8	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r1121 <=> M_r1120 + M_r1364	
R_ENZRXN3EM_357	inosine-5'-monophosphate dehydrogenase	( PFLU5044 )	0.0	1000.0	M_r1082 + M_r1121 + M_r1299 <=> M_r1077 + M_r453 + M_r1300	
R_ENZRXN3EM_938	adenylosuccinate synthetase	( PFLU0525 )	0.0	1000.0	M_r1070 + M_r1165 + M_r1121 <=> M_r744 + M_r1021 + M_r1364	
R_ENZRXN3EM_1570	phosphoribosylaminoimidazole carboxylase	( PFLU6055 and PFLU6054 )	-1000.0	1000.0	M_r1281 <=> M_r631	
R_ENZRXN3EM_437	putative xanthine dehydrogenase	( PFLU4592 )	0.0	1000.0	M_r1082 + M_r1299 + M_r450 <=> M_r440 + M_r1077 + M_r1300	
R_ENZRXN3EM_486	putative inosine-uridine preferring nucleoside hydrolase	( PFLU4154 )	0.0	1000.0	M_r1082 + M_r452 <=> M_r450 + M_r459	
R_MVRXN_236	5'-nucleotidase (XMP)	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r453 <=> M_r452 + M_r1364	
R_ENZRXN3EM_117_ENZRXN3EM_358	putative glutamine amidotransferase__GMP synthase (glutamine-hydrolyzing)	( PFLU2324 ) or ( PFLU5043 )	0.0	1000.0	M_r1082 + M_r1181 + M_r787 + M_r453 <=> M_r942 + M_r1176 + M_r773 + M_r1068	
R_ENZRXN3EM_316	CarAB - Carbamoyl phosphate synthase	( PFLU5266 and PFLU5265 )	0.0	1000.0	2.0 M_r1082 + M_r1181 + 2.0 M_r787 + M_r843 <=> M_r1176 + M_r815 + M_r1364 + 2.0 M_r745	
R_ENZRXN3EM_202	orotate phosphoribosyltransferase	( PFLU5988 )	0.0	1000.0	M_r676 + M_r1344 <=> M_r942 + M_r1345	
R_ENZRXN3EM_880__ENZRXN3EM_244	uracil phosphoribosyltransferase__bifunctional protein [pyrimidine operon regulatory protein; uracil phosphoribosyltransferase]	( PFLU0899 ) or ( PFLU5757 )	0.0	1000.0	M_r676 + M_r438 <=> M_r942 + M_r429	
R_ENZRXN3EM_341	thioredoxin reductase	( PFLU5162 )	0.0	1000.0	M_r1077 + M_r497 + M_r1303 <=> M_r496 + M_r1301	
R_ENZRXN3EM_757	cytidylate kinase	( PFLU1648 )	-1000.0	1000.0	M_r787 + M_r839 <=> M_r819 + M_r745	
R_ENZRXN3EM_758	cytidylate kinase	( PFLU1648 )	-1000.0	1000.0	M_r787 + M_r889 <=> M_r888 + M_r745	
R_ENZRXN3EM_416	thymidylate kinase	( PFLU4700 )	-1000.0	1000.0	M_r787 + M_r978 <=> M_r971 + M_r745	
R_ENZRXN3EM_1091	uridylate kinase	( PFLU1272 )	-1000.0	1000.0	M_r787 + M_r429 <=> M_r1529 + M_r745	
R_ENZRXN3EM_823	CTP synthase	( PFLU1289 )	0.0	1000.0	M_r1082 + M_r1181 + M_r787 + M_r446 <=> M_r860 + M_r1176 + M_r1364 + M_r745	
R_ENZRXN3EM_395	ribonucleoside-diphosphate reductase	( 4_PFLU4768 and 4_PFLU4726 )	0.0	1000.0	M_r819 + M_r496 <=> M_r1082 + M_r497 + M_r888	
R_ENZRXN3EM_346	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r819 <=> M_r860 + M_r745	
R_MVRXN_229	5'-nucleotidase (CMP)	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r839 <=> M_r1364 + M_r867	
R_ENZRXN3EM_710	cytosine deaminase	( PFLU2109 )	0.0	1000.0	M_r1082 + M_r868 <=> M_r771 + M_r438	
R_ENZRXN3EM_348	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r888 <=> M_r890 + M_r745	
R_MVRXN_230	5'-nucleotidase (dCMP)		0.0	1000.0	M_r1082 + M_r889 <=> M_r43 + M_r1364	
R_ENZRXN3EM_1093	putative deoxycytidine triphosphate deaminase	( PFLU1304 )	0.0	1000.0	M_r1082 + M_r890 <=> M_r984 + M_r771	
R_ENZRXN3EM_1489__ENZRXN3EM_849	putative dihydroorotase__dihydroorotase	( PFLU6094 ) or ( PFLU1154 )	-1000.0	1000.0	M_r1082 + M_r931 <=> M_r1304	
R_ENZRXN3EM_5336	dihydroorotate dehydrogenase	( PFLU4603 )	-1000.0	1000.0	M_r1527 + M_r931 <=> M_r1344 + M_r1524	
R_ENZRXN3EM_350	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r971 <=> M_r745 + M_r979	
R_MVRXN_231	5'-nucleotidase (dTMP)	( PFLU1299 )	0.0	1000.0	M_r1082 + M_r978 <=> M_r1482 + M_r1364	
R_ENZRXN3EM_351	nucleoside diphosphate kinase	( PFLU5061 )	-1000.0	1000.0	M_r787 + M_r982 <=> M_r984 + M_r745	
R_ENZRXN3EM_235	thymidylate synthase	( PFLU5815 )	0.0	1000.0	M_r983 + M_r649 <=> M_r695 + M_r978	
